dbn,school_name,address,lat,lon,district,school_type,grades,has_mshp,chronic_absenteeism_rate,enrollment,uhf_code,uhf_name,asthma_ed_rate,asthma_hosp_rate,svi_socioeconomic,svi_household_disability,svi_minority_language,svi_housing_transport,svi_overall,pct_poverty,pct_ell,pct_swd,pct_black,pct_hispanic,pct_white,pct_asian,childhood_obesity_pct,youth_mental_health_ed_rate,lead_elevated_pct,teen_pregnancy_rate,preventable_hosp_rate,food_insecurity_pct,expansion_cohort,estimated_start_year,years_with_mshp,health_burden_composite
10X433,High School for Teaching and the Professions,2780 RESERVOIR AVENUE,40.869061,-73.897066,10,High School,"09,10,11,12",True,32.96703339,364.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.867,0.279,0.251,0.138,0.818,0.01,0.026,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
10X434,Belmont Preparatory High School,500 EAST FORDHAM ROAD,40.859466,-73.888625,10,High School,"09,10,11,12",True,48.36795425,337.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.8590000000000001,0.107,0.228,0.233,0.685,0.028,0.031,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
10X437,Fordham High School for the Arts,500 EAST FORDHAM ROAD,40.859466,-73.888625,10,High School,"09,10,11,12",True,24.21652412,351.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.8009999999999999,0.038,0.237,0.311,0.611,0.03,0.03,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
10X438,Fordham Leadership Academy,500 EAST FORDHAM ROAD,40.859466,-73.888625,10,High School,"09,10,11,12",True,35.38461685,390.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.865,0.14,0.285,0.232,0.72,0.019,0.017,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
10X439,Bronx High School for Law and Community Service,500 EAST FORDHAM ROAD,40.859466,-73.888625,10,High School,"09,10,11,12",True,34.90813828,381.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.91,0.18,0.273,0.255,0.685,0.025,0.015,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
10X440,DeWitt Clinton High School,100 WEST MOSHOLU PARKWAY SOUTH,40.879958,-73.889011,10,High School,"09,10,11,12",True,29.08522224,1279.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.858,0.101,0.224,0.283,0.557,0.027,0.102,28.4,115.3,2.1,28.4,185.6,24.5,cohort_1_pre2010,2005.0,20.0,66.67577206983725
10X442,"Celia Cruz Bronx High School of Music, The",2780 RESERVOIR AVENUE,40.869061,-73.897066,10,High School,"09,10,11,12",True,13.17073154,410.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.775,0.044,0.215,0.304,0.623,0.023,0.016,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
09X443,The Family School,1116 SHERIDAN AVENUE,40.831873,-73.917526,9,Other,"0K,01,02,03,04,05",False,41.55251312,438.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.925,0.26,0.26,0.272,0.689,0.007,0.027,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
10X445,The Bronx High School of Science,75 WEST 205 STREET,40.879958,-73.889011,10,High School,"09,10,11,12",True,10.27721405,2958.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.479,0.0,0.019,0.037,0.082,0.215,0.625,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
12X446,Arturo A. Schomburg Satellite Academy Bronx,1010 REV. J. A. POLITE AVENUE,40.823124,-73.898265,12,High School,"09,10,11,12",True,,,107,Hunts Point - Mott Haven,192.3,347.2,0.95,0.88,0.92,0.9,0.9125,0.877,0.14,0.345,0.322,0.643,0.012,0.012,34.5,168.4,4.5,48.2,268.5,38.2,cohort_2_2010_2015,2012.0,12.0,100.0
10X447,Creston Academy,125 EAST 181 STREET,40.855337,-73.903139,10,High School,"06,07,08",False,31.40877533,433.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.9309999999999999,0.285,0.213,0.13,0.838,0.021,0.005,31.2,142.6,3.2,38.5,218.4,32.4,,,,84.5066113474254
08X448,Soundview Academy for Culture and Scholarship,885 BOLTON AVENUE,40.822925,-73.859998,8,High School,"06,07,08",False,56.47058868,255.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.83,0.085,0.3,0.275,0.686,0.02,0.008,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
09X449,Grant Avenue Elementary School,250 EAST 164 STREET,40.828009,-73.917705,9,Elementary,"0K,01,02,03,04,05",False,40.36458206,384.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.925,0.271,0.273,0.271,0.633,0.035,0.029,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
08X452,Gotham Collaborative High School,1980 LAFAYETTE AVENUE,40.821218,-73.85593,8,High School,"09,10,11,12",True,40.47618866,336.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.91,0.19,0.257,0.297,0.59,0.047,0.06,24.1,102.1,1.5,22.1,158.2,20.1,cohort_2_2010_2015,2012.0,12.0,53.723258754918824
09X454,Science and Technology Academy: A Mott Hall School,250 EAST 164 STREET,40.828009,-73.917705,9,High School,"06,07,08",False,36.29032135,372.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.94,0.159,0.247,0.238,0.699,0.016,0.033,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
11X455,Harry S Truman High School,750 BAYCHESTER AVENUE,40.874035,-73.831669,11,High School,"09,10,11,12",False,21.4285717,1806.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.7909999999999999,0.076,0.253,0.453,0.454,0.035,0.037,22.3,98.4,1.2,18.5,142.3,18.2,,,,50.81511316086077
09X457,Sheridan Academy for Young Leaders,1116 SHERIDAN AVENUE,40.831873,-73.917526,9,High School,"0K,01,02,03,04,05",False,40.49216843,447.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.96,0.234,0.229,0.282,0.671,0.011,0.025,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
12X458,Samara Community School,1550 VYSE AVENUE,40.834188,-73.886995,12,Other,"0K,01,02,03,04,05",False,25.14619827,342.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.96,0.176,0.196,0.098,0.89,0.008,0.0,31.2,142.6,3.2,38.5,218.4,32.4,,,,84.5066113474254
11X462,Cornerstone Academy for Social Action Middle Schoo,3441 STEENWICK AVENUE,40.882778,-73.830616,11,Middle School,"06,07,08",False,43.57542038,179.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.81,0.055,0.275,0.605,0.345,0.01,0.015,22.3,98.4,1.2,18.5,142.3,18.2,,,,50.81511316086077
12X463,Urban Scholars Community School,1180 TINTON AVENUE,40.828406,-73.900121,12,Other,"PK,0K,01,02,03,04,05",True,42.23602295,322.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.94,0.159,0.224,0.355,0.597,0.011,0.017,32.8,158.3,3.8,42.3,245.2,35.8,cohort_2_2010_2015,2012.0,12.0,91.77022147534737
08X467,Mott Hall Community School,650 HOLLYWOOD AVENUE,40.826794,-73.818083,8,Other,"06,07,08",False,49.29577637,284.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.8590000000000001,0.132,0.214,0.155,0.716,0.059,0.059,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
11X468,Pelham Academy of Academics and Community Engageme,2441 WALLACE AVENUE,40.862098,-73.865028,11,High School,"06,07,08",False,29.19463158,298.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.903,0.173,0.209,0.155,0.619,0.129,0.086,28.4,115.3,2.1,28.4,185.6,24.5,,,,66.67577206983725
75X469,P469X - The Bronx School for Continuous Learners,3177 WEBSTER AVENUE,40.872559,-73.875375,10,Other,"0K,01,02,03,04,05,06,07,08",False,,,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.8089133486498941,0.21445667432494706,0.18667400459496825,0.28,0.6,0.05,0.04,28.4,115.3,2.1,28.4,185.6,24.5,,,,66.67577206983725
07X473,Mott Haven Village Preparatory High School,701 ST. ANNS AVENUE,40.818041,-73.911633,7,High School,"09,10,11,12",True,47.22222137,216.0,107,Hunts Point - Mott Haven,192.3,347.2,0.95,0.88,0.92,0.9,0.9125,0.96,0.165,0.29,0.29,0.68,0.0,0.025,34.5,168.4,4.5,48.2,268.5,38.2,cohort_2_2010_2015,2012.0,12.0,100.0
10X477,Marble Hill High School for International Studies,99 TERRACE VIEW AVENUE,40.877379,-73.912686,10,High School,"09,10,11,12",False,29.03225899,403.0,101,Kingsbridge - Riverdale,44.8,213.9,0.45,0.52,0.68,0.4,0.5125,0.8690000000000001,0.337,0.173,0.126,0.696,0.033,0.117,18.5,85.2,0.8,12.3,125.4,12.5,,,,35.158420691568104
12X478,The Cinema School,1551 EAST 172ND STREET,40.832508,-73.878191,12,Other,"09,10,11,12",False,51.09717941,319.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.8740000000000001,0.083,0.247,0.207,0.741,0.014,0.017,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
12X479,Bronx Career and College Preparatory High School,800 HOME STREET,40.826933,-73.900593,12,High School,"09,10,11,12",False,69.7530899,162.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.92,0.205,0.247,0.319,0.624,0.011,0.019,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
12X480,Bronx Regional High School,1010 REV. J. A. POLITE AVENUE,40.823124,-73.898265,12,High School,"09,10,11,12",True,,,107,Hunts Point - Mott Haven,192.3,347.2,0.95,0.88,0.92,0.9,0.9125,0.9159999999999999,0.065,0.196,0.439,0.523,0.0,0.019,34.5,168.4,4.5,48.2,268.5,38.2,cohort_2_2010_2015,2012.0,12.0,100.0
11X481,The STEAM Bridge School,1684 WHITE PLAINS ROAD,40.843531,-73.865498,11,Other,"0K,01,02,03,04,05",False,28.22299576,287.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.867,0.294,0.147,0.094,0.549,0.168,0.178,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
11X483,The Matilda Avenue School,4520 MATILDA AVENUE,40.901436,-73.854402,11,Other,"0K,01,02,03,04,05",False,36.328125,256.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.9009999999999999,0.066,0.156,0.527,0.325,0.049,0.058,22.3,98.4,1.2,18.5,142.3,18.2,,,,50.81511316086077
07X495,University Heights Secondary School,701 ST. ANNS AVENUE,40.818041,-73.911633,7,Other,"09,10,11,12",True,26.97368431,608.0,107,Hunts Point - Mott Haven,192.3,347.2,0.95,0.88,0.92,0.9,0.9125,0.845,0.035,0.199,0.277,0.593,0.021,0.068,34.5,168.4,4.5,48.2,268.5,38.2,cohort_2_2010_2015,2012.0,12.0,100.0
11X498,P.S./M.S. 11X498 - Van Nest Academy,1640 BRONXDALE AVE,40.845023,-73.857989,11,Middle School,"0K,01,02,03,04,05,06,07,08",False,23.57723618,615.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.779,0.103,0.209,0.099,0.618,0.19,0.067,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
07X500,Hostos-Lincoln Academy of Science,600 SAINT ANN'S AVENUE,40.814857,-73.912038,7,High School,"06,07,08,09,10,11,12",False,52.56410217,468.0,107,Hunts Point - Mott Haven,192.3,347.2,0.95,0.88,0.92,0.9,0.9125,0.855,0.057,0.225,0.251,0.716,0.007,0.018,34.5,168.4,4.5,48.2,268.5,38.2,,,,100.0
09X505,"Bronx School for Law, Government and Justice",244 EAST 163 STREET,40.827461,-73.919024,9,Other,"07,08,09,10,11,12",False,32.35293961,714.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.92,0.14,0.239,0.217,0.754,0.006,0.013,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
11X508,Bronxdale High School,925 ASTOR AVENUE,40.860443,-73.860729,11,High School,"09,10,11,12",True,25.42787361,409.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.912,0.063,0.241,0.311,0.547,0.092,0.039,22.3,98.4,1.2,18.5,142.3,18.2,cohort_2_2010_2015,2012.0,12.0,50.81511316086077
11X509,High School of Language and Innovation,925 ASTOR AVENUE,40.860443,-73.860729,11,High School,"09,10,11,12",True,28.11059952,434.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.875,0.852,0.043,0.101,0.594,0.157,0.119,22.3,98.4,1.2,18.5,142.3,18.2,cohort_2_2010_2015,2012.0,12.0,50.81511316086077
12X511,Bronx Envision Academy,1619 BOSTON ROAD,40.836245,-73.890591,12,High School,"09,10,11,12",True,53.08219147,292.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.883,0.207,0.289,0.318,0.638,0.012,0.012,31.2,142.6,3.2,38.5,218.4,32.4,cohort_2_2010_2015,2012.0,12.0,84.5066113474254
11X513,New World High School,921 EAST 228TH STREET,40.888242,-73.852714,11,High School,"09,10,11,12",False,25.92592621,324.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.937,0.742,0.072,0.132,0.686,0.091,0.079,22.3,98.4,1.2,18.5,142.3,18.2,,,,50.81511316086077
11X514,The Bronxwood Preparatory Academy,921 EAST 228TH STREET,40.888242,-73.852714,11,High School,"09,10,11,12",False,20.74592018,429.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.823,0.078,0.263,0.572,0.35,0.024,0.027,22.3,98.4,1.2,18.5,142.3,18.2,,,,50.81511316086077
09X517,Frederick Douglass Academy III Secondary School,3630 THIRD AVENUE,40.833493,-73.903951,9,High School,"09,10,11,12",False,30.53435135,262.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.9059999999999999,0.2,0.31,0.392,0.58,0.012,0.004,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
12X521,The Metropolitan Soundview High School,1300 BOYNTON AVENUE,40.832508,-73.878191,12,High School,"09,10,11,12",False,38.70967865,403.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.925,0.174,0.28,0.238,0.729,0.018,0.011,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
07X522,Bronx Design and Construction Academy,333 EAST 151 STREET,40.818645,-73.919949,7,High School,"09,10,11,12",False,39.16666794,240.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.9109999999999999,0.132,0.426,0.291,0.69,0.004,0.008,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
10X524,Crotona International High School,2474 CROTONA AVENUE,40.855392,-73.882487,10,High School,"09,10,11,12",False,42.27848053,395.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.738,0.914,0.052,0.025,0.938,0.012,0.022,28.4,115.3,2.1,28.4,185.6,24.5,,,,66.67577206983725
09X525,Bronx Leadership Academy High School,1710 WEBSTER AVENUE,40.84325,-73.902969,9,High School,"09,10,11,12",False,39.44020462,393.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.9309999999999999,0.146,0.329,0.32,0.634,0.02,0.009,31.2,142.6,3.2,38.5,218.4,32.4,,,,84.5066113474254
07X527,Bronx Leadership Academy II High School,730 CONCOURSE VILLAGE WEST,40.821828,-73.922366,7,High School,"09,10,11,12",True,51.90839767,393.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.917,0.124,0.267,0.295,0.679,0.009,0.013,32.8,158.3,3.8,42.3,245.2,35.8,cohort_3_2015_2020,2017.0,8.0,91.77022147534737
11X529,One World Middle School at Edenwald,3750 BAYCHESTER AVENUE,40.886002,-73.839682,11,Middle School,"06,07,08",True,30.83832359,334.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.847,0.031,0.241,0.569,0.369,0.013,0.013,22.3,98.4,1.2,18.5,142.3,18.2,cohort_2_2010_2015,2012.0,12.0,50.81511316086077
08X530,Longwood Preparatory Academy,965 LONGWOOD AVENUE,40.817741,-73.897876,8,High School,"09,10,11,12",False,52.49343872,381.0,107,Hunts Point - Mott Haven,192.3,347.2,0.95,0.88,0.92,0.9,0.9125,0.92,0.158,0.296,0.325,0.658,0.006,0.003,34.5,168.4,4.5,48.2,268.5,38.2,,,,100.0
12X531,Archer Elementary School,1827 ARCHER STREET,40.838151,-73.866038,12,Elementary,"PK,0K,01,02,03,04,05",False,27.27272797,341.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.9490000000000001,0.236,0.293,0.211,0.61,0.011,0.131,31.2,142.6,3.2,38.5,218.4,32.4,,,,84.5066113474254
11X532,Baychester Middle School,3750 BAYCHESTER AVENUE,40.886002,-73.839682,11,Middle School,"06,07,08",True,44.72843552,313.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.855,0.104,0.263,0.595,0.339,0.021,0.01,22.3,98.4,1.2,18.5,142.3,18.2,cohort_2_2010_2015,2012.0,12.0,50.81511316086077
12X536,P.S. 536,1827 ARCHER STREET,40.838151,-73.866038,12,Elementary,"PK,0K,01,02,03,04,05",False,21.54340744,311.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.9279999999999999,0.204,0.164,0.186,0.613,0.025,0.151,31.2,142.6,3.2,38.5,218.4,32.4,,,,84.5066113474254
08X537,Bronx Arena High School,1440 STORY AVENUE,40.820486,-73.881187,8,High School,"09,10,11,12",False,,,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.914,0.033,0.158,0.362,0.559,0.033,0.013,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
11X542,Pelham Preparatory Academy,925 ASTOR AVENUE,40.860443,-73.860729,11,High School,"09,10,11,12",True,28.69198227,474.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.752,0.069,0.258,0.29,0.534,0.071,0.075,22.3,98.4,1.2,18.5,142.3,18.2,cohort_2_2010_2015,2012.0,12.0,50.81511316086077
09X543,High School for Violin and Dance,1110 BOSTON ROAD,40.827455,-73.90392,9,High School,"09,10,11,12",True,37.67123413,146.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.922,0.21,0.323,0.293,0.671,0.006,0.0,32.8,158.3,3.8,42.3,245.2,35.8,cohort_2_2010_2015,2012.0,12.0,91.77022147534737
11X544,High School for Contemporary Arts,800 EAST GUN HILL ROAD,40.875172,-73.861649,11,High School,"09,10,11,12",True,53.01587296,315.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.858,0.172,0.333,0.389,0.535,0.03,0.013,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
11X545,Bronx Aerospace High School,800 EAST GUN HILL ROAD,40.875172,-73.861649,11,High School,"09,10,11,12",True,32.66832733,401.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.807,0.146,0.251,0.357,0.561,0.041,0.029,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
10X546,Bronx Theatre High School,99 TERRACE VIEW AVENUE,40.877379,-73.912686,10,High School,"09,10,11,12",False,68.67469788,249.0,101,Kingsbridge - Riverdale,44.8,213.9,0.45,0.52,0.68,0.4,0.5125,0.889,0.054,0.286,0.336,0.604,0.018,0.011,18.5,85.2,0.8,12.3,125.4,12.5,,,,35.158420691568104
07X548,Careers in Sports High School,730 CONCOURSE VILLAGE WEST,40.821828,-73.922366,7,High School,"09,10,11,12",True,47.6595726,470.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.934,0.162,0.298,0.271,0.694,0.019,0.002,32.8,158.3,3.8,42.3,245.2,35.8,cohort_2_2010_2015,2012.0,12.0,91.77022147534737
10X549,Discovery High School,2780 RESERVOIR AVENUE,40.869061,-73.897066,10,High School,"09,10,11,12",True,24.57420921,411.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.9159999999999999,0.203,0.279,0.138,0.8,0.019,0.036,28.4,115.3,2.1,28.4,185.6,24.5,cohort_2_2010_2015,2012.0,12.0,66.67577206983725
12X550,High School of World Cultures,1300 BOYNTON AVENUE,40.832508,-73.878191,12,High School,"09,10,11,12",False,32.77511978,418.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.96,0.902,0.028,0.051,0.864,0.009,0.051,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
07X551,The Urban Assembly Bronx Academy of Letters,339 MORRIS AVENUE,40.813681,-73.925995,7,High School,"06,07,08,09,10,11,12,SE",False,63.76146698,436.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.943,0.15,0.282,0.318,0.637,0.03,0.007,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
09X555,Mount Eden Children's Academy,1501 JEROME AVENUE,40.842503,-73.916084,9,High School,"0K,01,02,03,04,05",True,26.27737236,411.0,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.938,0.227,0.153,0.155,0.823,0.007,0.002,32.8,158.3,3.8,42.3,245.2,35.8,cohort_2_2010_2015,2012.0,12.0,91.77022147534737
11X556,Bronx Park Middle School,2441 WALLACE AVENUE,40.862098,-73.865028,11,Middle School,"06,07,08",False,46.22356415,331.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.889,0.231,0.206,0.162,0.648,0.118,0.064,28.4,115.3,2.1,28.4,185.6,24.5,,,,66.67577206983725
07X557,Mott Haven Community High School,455 SOUTHERN BLVD,40.810671,-73.907528,7,High School,"09,10,11,12",False,,,107,Hunts Point - Mott Haven,192.3,347.2,0.95,0.88,0.92,0.9,0.9125,0.853,0.135,0.393,0.345,0.611,0.02,0.008,34.5,168.4,4.5,48.2,268.5,38.2,,,,100.0
08X558,Westchester Square Academy,3000 EAST TREMONT AVENUE,40.839775,-73.839583,11,High School,"09,10,11,12",True,55.26932144,427.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.816,0.152,0.238,0.225,0.58,0.08,0.087,24.1,102.1,1.5,22.1,158.2,20.1,cohort_2_2010_2015,2012.0,12.0,53.723258754918824
08X559,School for Tourism and Hospitality,900 TINTON AVENUE,40.821723,-73.902892,8,Other,"09,10,11,12",False,,,106,High Bridge - Morrisania,178.0,383.2,0.92,0.85,0.88,0.86,0.8775,0.8459611707916503,0.22798058539582516,0.19678835123749508,0.32,0.62,0.02,0.02,32.8,158.3,3.8,42.3,245.2,35.8,,,,91.77022147534737
08X561,Bronx Compass High School,1980 LAFAYETTE AVENUE,40.821218,-73.85593,8,High School,"09,10,11,12",True,42.29885101,435.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.9079999999999999,0.132,0.266,0.288,0.591,0.034,0.077,24.1,102.1,1.5,22.1,158.2,20.1,cohort_2_2010_2015,2012.0,12.0,53.723258754918824
08X562,Blueprint Middle School,1111 PUGSLEY AVENUE,40.829153,-73.857882,8,Middle School,"06,07,08",False,41.70854187,597.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.8809999999999999,0.233,0.231,0.117,0.522,0.049,0.284,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
09X564,Claremont International HS,240 EAST 172 STREET,40.839307,-73.911366,9,Other,"09,10,11,12",True,35.87174225,499.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.823,0.88,0.099,0.174,0.772,0.012,0.03,31.2,142.6,3.2,38.5,218.4,32.4,cohort_2_2010_2015,2012.0,12.0,84.5066113474254
10X565,High School for Energy and Technology,2474 CROTONA AVENUE,40.855392,-73.882487,10,High School,"09,10,11,12",False,43.39080429,348.0,103,Fordham - Bronx Park,132.4,344.5,0.78,0.72,0.82,0.7,0.7549999999999999,0.879,0.167,0.293,0.215,0.707,0.012,0.056,28.4,115.3,2.1,28.4,185.6,24.5,,,,66.67577206983725
11X566,Pelham Gardens Middle School,2545 GUNTHER AVENUE,40.863842,-73.836525,11,Middle School,"06,07,08",False,46.13003159,323.0,102,Northeast Bronx,104.6,306.0,0.65,0.58,0.75,0.55,0.6325000000000001,0.8390000000000001,0.064,0.273,0.558,0.352,0.042,0.042,22.3,98.4,1.2,18.5,142.3,18.2,,,,50.81511316086077
11X567,Linden Tree Elementary School,1560 PURDY STREET,40.838759,-73.853203,11,Elementary,"0K,01,02,03,04,05",False,34.95701981,349.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.877,0.323,0.211,0.16,0.563,0.031,0.226,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
09X568,Young Women's Leadership School of the Bronx,1865 MORRIS AVENUE,40.848552,-73.909022,9,Other,"06,07,08,09,10,11,12",False,33.13492203,504.0,105,Crotona - Tremont,171.9,389.7,0.88,0.81,0.9,0.82,0.8524999999999999,0.852,0.082,0.178,0.269,0.653,0.017,0.045,31.2,142.6,3.2,38.5,218.4,32.4,,,,84.5066113474254
08X583,P.S. 583,1028 WHITE PLAINS ROAD,40.826949,-73.859622,8,Elementary,"0K,01,02,03,04,05",False,33.47826004,460.0,104,Pelham - Throgs Neck,98.3,294.5,0.62,0.55,0.7,0.48,0.5874999999999999,0.831,0.105,0.161,0.086,0.456,0.04,0.394,24.1,102.1,1.5,22.1,158.2,20.1,,,,53.723258754918824
